( train_hindimale_00735 " मयंक मेरा बेटा, आई आई टी बॉम्बे से, इलेक्ट्रानिक्स में इंजीनियरिंग कर रहा है " )
( train_hindimale_00736 " यह सभी, लास्ट वीक यहाँ थे, कल जा रहे हैं " )
( train_hindimale_00737 " और ये हैं, मेजर अविनाश, मेरे कलीग और दोस्त, लेफ़्टनेंट कर्नल चौहान के भतीजे " )
( train_hindimale_00738 " औपचारिक अभिवादन के बाद, हल्के फुल्के ड्रिंक्स, सूप के साथ, औपचारिक बातचीत होने लगी " )
( train_hindimale_00739 " उसने पहली बार सुधा को गौर से देखा, ताम्बई रंग, स्निग्ध त्वचा, बडी बडी क़ाजल से लदी आँखें, भरे होंठ, और थोडी चौडी नाक, चेहरे पर बहुत परिपक्व सधा हुआ भाव " )
( train_hindimale_00740 " भरे सानुपातिक जिस्म पर, बाटिक प्रिन्ट का भरा कुर्ता, और जीन्स, घने काले लम्बे बालों को, आकर्षक, मगर बेतरतीब जूडे में लपेटा हुआ " )
( train_hindimale_00741 " बात करने के ढंग, और शब्दों के चयन से लगता है, कि बुध्दिजीवी और कलाकार बात कर रहा है " )
( train_hindimale_00742 " फिर नज़र घूमी, तो नीला पर जा टिकी, चम्पई रंग, बुआ की सी ही बडी बडी लम्बी आँखें, पर नाक और होंठ, मां जैसी सुघढ " )
( train_hindimale_00743 " सुबह वह देर से उठ सका, उठते ही खिडक़ी में आया, तो देखा, नीचे मयंक, और उसका दोस्त, जिप्सी में सामान रख रहे थे " )
( train_hindimale_00744 " वह, नहा धोकर नीचे उतर आया, नीलांजना जल्दी जल्दी ब्रेकफ़ास्ट कर, कॉलेज जाने की तैयारी मे थी, उसके लिये भी, वही चाय आ गई " )
( train_hindimale_00745 " मेरा मन नहीं कर रहा कॉलेज जाने का, पर आज मेरा, प्रेक्टिकल्स पीरीयड है, बाहर बुआ एक पेन्टिंग बना रही है, देखते रहियेगा, बोर नहीं होंगे " )
( train_hindimale_00746 " सुधा, सचमुच एक पेन्टिंग में व्यस्त थी, वह पीछे जाकर, खडा हो गया " )
( train_hindimale_00747 " इसके बीच न जाने कितनी पेन्टिंग्स बना डाली " )
( train_hindimale_00748 " यह अटकी हुई है, दरअसल बॉम्बे होती तो, पूरा हो जाती, इसे नीला, ले नहीं जाने देती है " )
( train_hindimale_00749 " हसी के चेहरे पर से, गंभीरता के मुखौटे को, खिसका जाती है " )
( train_hindimale_00750 " उसने पेन्टिंग को ध्यान से देखा, उसे वह, नीला की पोर्ट्रेट लगी " )
( train_hindimale_00751 " सुधा ने बालों से, लकडी क़ा, मछली के सिर वाला कांटा निकाला, जो कि, उसकी रुचि के अनुसार, कलात्मक था, और बाल कमर तक फैल गये, और पहाडी बयार में, उडने लगे " )
( train_hindimale_00752 " ब्रेकफ़ास्ट बाहर लॉन में लग गया, और परिवार के बचे हुए सदस्य, वहीं आ गये " )
( train_hindimale_00753 " ब्रिगेडियर सिन्हा ने, कश्मीर मसले पर बात छेड दी, तो वह चर्चा, देर तक चलती रही " )
( train_hindimale_00754 " अब, तुम दोनों को ही, विवाह को लेकर निर्णय ले लेना चाहिये " )
( train_hindimale_00755 " यह समझ लो, यह आखरी गाडी है, उसके बाद या तो सफ़र टाल दो, या इसी में चढ जाओ जी " )
( train_hindimale_00756 " लंच के बाद, वह अपने कमरे में आने के बाद, देर तक इस विषय पर, सोच सोच कर, उलझता रहा " )
( train_hindimale_00757 " सलवार कुर्ते में नीला, बडी बडी लगी " )
( train_hindimale_00758 " दोनों ने कॉफ़ी पी ली, तो नीला ने उसे खींच कर उठा दिया " )
( train_hindimale_00759 " प्लीज अविनाश अंकल, आप कहिये ना मम्मी को, कि मैं भी चलूंगी " )
( train_hindimale_00760 " उसने, नीला को साथ ले ही लिया, सुधा ने भी पैरवी की, क्योंकि दोनों ही टाल रहे थे, एकान्त का साथ " )
( train_hindimale_00761 " एक उमर के बाद कितना मुश्किल हो जाता है, किसी को अपनाना, प्रेम करना, और ज़िन्दगी भर निभाने का प्रण लेना, महज़ कुछ शारीरिक ज़रूरतों, और सहारे के लिये " )
( train_hindimale_00762 " वह भी शायद, यही सोच रही होगी, अपनी अपनी आज़ादियों की, लत लग गई है हमें " )
( train_hindimale_00763 " उम्र कोई मायने नहीं रखती, क्या उसके कई अच्छे दोस्त, उससे बडे नही, पर फिर भी, अभी वह हाँ नहीं कर सकेगा " )
( train_hindimale_00764 " नीला ने आकर हाथ पकड लिया, एक उष्ण और उत्साह से भरा स्पर्श " )
( train_hindimale_00765 " नीला ही बोलती रही, सारे रास्ते, दोनों खामोश थे, अपने अपने दायरों मे " )
( train_hindimale_00766 " अभी तो वह इस पुराने मंदिर में, अपने एक स्कैच के लिये, फ़ोटो लेने गई हैं " )
( train_hindimale_00767 " आपने क्या सोचा, कि वे मन्नत मांगने गईं हैं, कि इस हैण्डसम फ़ौजी से, अब मेरी मंगनी हो ही जाए " )
( train_hindimale_00768 " गलत फ़हमी में मत रहियेगा, मेरी बुआ ही, सबको रिजेक्ट करती है, वरना कब से शादी हो जाती " )
( train_hindimale_00769 " बाय द वे अविनाश जी, मैं बच्ची नहीं हूँ, एक बार अंकल क्या कह दिया, आपने बच्चों में, शुमार कर लिया " )
( train_hindimale_00770 " वह अब नीला के बारे में सोच रहा था, कितनी जीवन्त है, यह लडक़ी, कितनी निश्छल " )
( train_hindimale_00771 " नक्की लेक पर पहुंचते पहुंचते शाम हो गई थी, सुधा को, बोटिंग में ज़रा भी दिलचस्पी नहीं थी, सो वह, शॉल लेकर, किनारे रखी एक बैन्च पर बैठ गई, मैं, न चाह कर भी, नीला के साथ, बोटिंग पर चला गया " )
( train_hindimale_00772 " अविनाश जी, सन सेट के वक्त, सबकी आँखों का रंग, बदल जाता है, देखो, आपकी और मेरी " )
( train_hindimale_00773 " नीलांजना की आँखों में समुद्र उफान पर था, उसके खुले सीधे सीधे भूरे बाल, सोने के तार, लग रहे थे " )
( train_hindimale_00774 " हवा में उडता उसका लैस वाला कॉलर, अविनाशजी, क्या देख रहे थे, यही कि, तुम बहुत सुन्दर हो " )
( train_hindimale_00775 " प्रकृति में, हर चीज़ सुन्दर है, मुझे तो, हर चीज़ सुन्दर लगती है " )
( train_hindimale_00776 " सबका सोचने का ढंग है, अपना अपना, क्या ये झील रियल नहीं, वो जलपांखियों का झुण्ड रियल नहीं " )
( train_hindimale_00777 " तुम्हें क्या मालूम, ज़िन्दगी कितनी बडी ग्रिम रियेलिटी है, जिसे तुम्हें बता कर डराना नहीं चाहता " )
( train_hindimale_00778 " ईश्वर करे, तुम्हें ज़िन्दगी उन्हीं सुन्दर सत्यों के रूप में मिले, डरावने मुखौटे पहन कर नहीं " )
( train_hindimale_00779 " थोडी चढाई चढ क़र, हम सेमी प्रेशयस स्टोन, और चांदी की ज्यूलरी की दुकान पर आ गई " )
( train_hindimale_00780 " पता है, आपने जो, फ़िरोज़ा का पेन्डेन्ट डिज़ाइन कर के बनवाया था, वो फ़ॉरिनर्स में बहुत पॉपुलर हुआ " )
( train_hindimale_00781 " कहाँ कहाँ से आदिवासियों के डिजाईन कॉपी करवा के, सिल्वर का ऑक्सीडाईज्ड़ करवा कर पहनती है " )
( train_hindimale_00782 " मेरा बस चले, तो कानों में, बबूल के गोल फूल पहनूं, बालों में रंगबिरंगे पंख लगा लूं " )
( train_hindimale_00783 " वनकन्या की तरह दोनों हंस दिये, वैसे नीला, सुन्दर स्त्रियों को ज़ेवर की ज़रूरत ही कहाँ होती है " )
( train_hindimale_00784 " दो बजे हैं, और वह उठ कर सिगरेट जलाता है, खिडक़ी में उठ कर आता है, तो पाता है, नीला के कमरे की लाईट जली है " )
( train_hindimale_00785 " एक समय की बात है, राजा रणतूर्य, कीर्ति नगर के राजा थे " )
( train_hindimale_00786 " शासन का कामकाज, सुचारू रूप से चल रहा था " )
( train_hindimale_00787 " नगर सेठ, श्रीधर, राजा के घनिष्ठ मित्र थे " )
( train_hindimale_00788 " सेठ का बडा बेटा, बहुत ही होनहार था " )
( train_hindimale_00789 " यहाँ तक कि, राज काज के कामों में भी, सेठ का सलाह मशविरा लिया करते थे " )
( train_hindimale_00790 " फिर दोनों, खुब हँसते, राज्य में, इस दोस्ती की चर्चा, सर्वत्र थी, समय गुज़रता रहा " )
( train_hindimale_00791 " राजा, और सेठ श्रीधर, दोनों ही उम्र के तीसरे पडाव पर थे " )
( train_hindimale_00792 " प्रत्येक दिन की भांति, आज भी वे, राजा के बगल में, विराजमान हो गए " )
( train_hindimale_00793 " थोडी बहुत बातें हुयीं, पर एक चुभन सी, दोनों को ही, टीस रही थी, जो, अव्यक्त होते हुए भी, स्पष्ट था " )
( train_hindimale_00794 " जब अलग होते तो, एक दूसरे से मिलने की इच्छा होती, पर मिलने पर, एक अव्यक्त दूरी दीवार बनकर, पहले से ही खडी मिलती " )
( train_hindimale_00795 " घुटन सीमाएं लांघने को बेताब थी " )
( train_hindimale_00796 " मानव के अन्तर्मन में, अच्छी, व बुरी, दो तरह की भावनाएं, सदैव तरंगित होती रहती हैं, और जब, दो मनुष्य आपस में, अच्छी भावना से करीब आते हैं, तो भावनात्मक सबंधों के मिश्रण से, प्रेम की एक अनवरत बहने वाली सरिता का, प्रस्फुटन होता है " )
( train_hindimale_00797 " कई बार, गलत भावनाओं को, मनुष्य द्वारा, भाषा का परिधान, न दे पाने के वजह से, वे, जान बूझकर, नंगी दबा, दी जाती हैं " )
( train_hindimale_00798 " अतः, आप लोगों के इस प्रेम में, ऐसी ही दमित दुर्भावना, समाविष्ट हो गयी है, जिस कारण, आपके इस प्रगाढ प्रेम में भी, अन्तर्वेदना अंकुरित हो जाती है " )
( train_hindimale_00799 " अब आप दोनों ही, अपने अपने मन में, अपने घुटन का कारण ढूंढो " )
( train_hindimale_00800 " कुछ देर बाद, सेठ ने, चुप्पी तोडी, और कहा, हे राजगुरू, सारा कुसूर, मेरा है " )
( train_hindimale_00801 " मैं, कर्म से व्यापारी हूं, मेरे लडक़े ने, पिछले वर्ष ही, चंदन की लकडी, सस्ते दामों पर खरीद कर, पूरा गोदाम भर लिया, ताकि, समय आने पर, ऊंचे दाम पर बेच कर, ज़्यादा मुनाफ़ा कमा सके " )
( train_hindimale_00802 " उसमें मेरी बहुत सी पूंजी लगी है " )
( train_hindimale_00803 " पर दुर्भाग्यवश, मौसम के अनुकूल न होने की वजह से, बाहर के व्यापारी यहां नहीं आ पाए, और पूरा का पूरा लकडी, ग़ोदामों में, पडा रह गया " )
( train_hindimale_00804 " मेरी सारी पूंजी नष्ट होने के कगार पर है " )
( train_hindimale_00805 " अगर पूंजी ही नहीं बचेगी, तो भीख मांगने के सिवा, दूसरा चारा न रहेगा " )
( train_hindimale_00806 " सेठ इतना कहकर, राजा से लिपटकर रोने लगे " )
( train_hindimale_00807 " अब तुम दोनों के बीच का मैल, धुल चुका है " )
( train_hindimale_00808 " राजा ने कहा, हे मित्र, पहले ही यह बात बता देते, तो हम दोनों को इतना कष्ट तो नहीं सहना पडता " )
( train_hindimale_00809 " उन्होंने मंत्री को बुलवाकर, एक चंदन का महल तैयार करवाने का हुक्म दिया " )
( train_hindimale_00810 " इस प्रकार, सेठ की पूंजी, और उन दोनों की मित्रता, दीर्घायु हो गयी " )
( train_hindimale_00811 " अव्यक्त रखने पर भी, अन्तर्सम्बंधों में, दरार, डाल ही देती हैं " )
( train_hindimale_00812 " ये, विकास पथ के, अवरोधक हैं " )
( train_hindimale_00813 " अपने गर्भ में आये, विनष्ट मादा भ्रूणों की, स्मृतियों को, शाखा ने, गुडियों के रूप में, सहेज लिया था, जब घर में अंबर नहीं होता, और वह अकेली होती, तो छुपाकर रखी इन गुडियों को, वह कबर्ड से निकालती, फिर उन्हें अपने सीने से चिपका कर, मातृ तत्व की सरिता द्वारा, सींचने लग जाती " )
( train_hindimale_00814 " तीन बार, गर्भपात की वह शिकार हुई थी, इसलिये, तीन गुडियां थीं उसके पास " )
( train_hindimale_00815 " हर बार, वह उनकी उम्र का हिसाब लगाती, और एक अपराधबोध से भरकर, विहल हो जाती, मुझे माफ़ कर देना मेरी बच्चियों, तुम सबको कोख में ही मार देने के ज़ुल्म में, पति और समाज के साथ, मैं भी साशीदार हूं " )
( train_hindimale_00816 " चाहती थी, तुम सबको, और तुम्हारे जैसी अनेकों की मां बन कर, मैं फलों से लदा एक विशाल, छतनार पेड बन जाऊं " )
( train_hindimale_00817 " पति नामधारी पुरुष के बिना, गर्भ धारण करना, और फिर, भरण पोषण करना, संभव होता, और उसमें समाज का कोई दखल नहीं होता, तो मैं अपनी दसों इन्द्रियों की कसम खाकर कहती हूं, मेरी अजन्मी पुत्रियों, मैं अभी से, सिर्फ़ और सिर्फ़ लडक़ियों को जन्म देती, जिनकी संख्या, कम से कम, दो दर्जन होती, बल्कि, इससे भी ज़्यादा कर पाती, तो मुझे और मज़ा आता " )
( train_hindimale_00818 " उसके परिवार में, कई बाल बच्चेदार दम्पत्ति थे, बडे भाइयों, और चाचाओं के, लेकिन सबने बडी चालाकी से, सिर्फ़ नर शिशुओं को जन्म दिया था " )
( train_hindimale_00819 " सिर्फ़ एक उनके पिता थे, जिन्होंने, कोई चालाकी नहीं की थी, इसलिये उन्हें चार बेटियां ही थीं,और इसके लिये, वे एक हीनभावना से, हमेशा ग्रसित रहा करते थे " )
