( train_hindifullmale_00067 " He said kindly, O friend, that day I did not have you thrown out due to anger, but it was improper of you to occupy the seat reserved for the royal nobles. " )
( train_hindifullmale_00068 " They felt insulted, and out of compulsion I had to throw you out. Please forgive me. " )
( train_hindifullmale_00069 " The servant was already flattered with all the gifts, and he was full of joy, Sir, I forgive you. You have not only expressed your regrets, but also honoured me with utmost respect. " )
( train_hindifullmale_00070 " He ensured the merchant, I will prove you how clever I am. " )
( train_hindifullmale_00071 " I will have the king favourable towards you, like he was before. " )
( train_hindifullmale_00072 " The servant went back home. " )
( train_hindifullmale_00073 " Early next morning, when he started sweeping the floors of the palace, he waited till when the king was lying half-awake. " )
( train_hindifullmale_00074 " When the opportunity came, he started sweeping around his bed and started mumbling, Our king is crazy, he eats cucumber in the lavatory! " )
( train_hindifullmale_00075 " On hearing this, the king was taken aback. " )
( train_hindifullmale_00076 " He got up angrily and shouted at the servant, What nonsense do you talk about? Had you not been by royal servant, I would have punished you dearly. " )
( train_hindifullmale_00077 " Have you ever seen me doing such thing yourself? " )
( train_hindifullmale_00078 " Once again the servant fell on his knees and prayed, O Master, please forgive me if I said something improper. " )
( train_hindifullmale_00079 " The king thought to himself, I have never eaten a cucumber in the lavatory. " )
( train_hindifullmale_00080 " What he mumbled about me is ridiculously false. " )
( train_hindifullmale_00081 " Surely then, what he mumbled about my trusted merchant the other morning must have been ridiculously false too. " )
( train_hindifullmale_00082 " It was improper of me to mistreat the merchant. " )
( train_hindifullmale_00083 " He wondered, After all he has been so efficient in the whole administrative system, that without him it has become slack. " )
( train_hindifullmale_00084 " Thus, having considered carefully, the king invited the merchant to the palace and flattered him with gifts, jewels and garments. " )
( train_hindifullmale_00085 " He re-appointed the merchant to his previously held position, and favoured his services as before. " )
( train_hindifullmale_00086 " The wise indeed say, One should treat one and all, even the lowest, with respect. " )
( train_hindifullmale_00087 " Once upon a time, there was a sage called Deva Sharma who lived in a temple in the outskirts of a town. " )
( train_hindifullmale_00088 " He was widely known and respected. " )
( train_hindifullmale_00089 " People would visit him, and offer him with gifts, food, money and garments to seek his blessings. " )
( train_hindifullmale_00090 " The gifts that he did not need for himself, he would sell off, and got rich on the proceeds. " )
( train_hindifullmale_00091 " And by nature, he trusted nobody. " )
( train_hindifullmale_00092 " So, he kept all his money in a bag which he carried under his arm all the time. " )
( train_hindifullmale_00093 " He would not part with the bag for a single moment. " )
( train_hindifullmale_00094 " One day, a swindler came across the sage, and he became sure that the bag this holy man was so possessive of, must surely contain a lot of treasure. " )
( train_hindifullmale_00095 " He planned on stealing the bag from the sage, but could not think of a way to do so. " )
( train_hindifullmale_00096 " He thought, I cannot make a hole in the temple wall, or jump over the high gates. " )
( train_hindifullmale_00097 " But I can charm him with sweet words to accept me as his disciple. " )
( train_hindifullmale_00098 " He wondered, If I can stay with him as a disciple, I can win his confidence. When I get an opportunity, I will rob him, and leave this place. " )
( train_hindifullmale_00099 " Having planned so, the swindler approached the holy man with reverence, Om Namah Shivaya! I bow before Lord Shiva, the God of Destruction. " )
( train_hindifullmale_00100 " With these words, he fell on the sage's feet and said, O Guruji, Please guide me to the right path of life. " )
( train_hindifullmale_00101 " I am fed-up with life, and want to seek peace. " )
( train_hindifullmale_00102 " The sage kindly replied, My son, I will surely guide you. " )
( train_hindifullmale_00103 " You are blessed because you have come to me to seek peace at this young age. " )
( train_hindifullmale_00104 " This was the opportunity the swindler was seeking, and he at once touched the feet of the sage for blessings, O Guruji, please accept me as your disciple. I will do whatever you ask me to do. " )
( train_hindifullmale_00105 " The sage accepted the swindler as his disciple, but only on a condition. " )
( train_hindifullmale_00106 " He said, A holy man as me is recommended to spend the night alone without company. " )
( train_hindifullmale_00107 " This helps me to meditate also. " )
( train_hindifullmale_00108 " So, you will not be allowed to enter the temple at night. " )
( train_hindifullmale_00109 " You will sleep in a hut at the gate of the temple. " )
( train_hindifullmale_00110 " The swindler agreed, I shall willingly serve your wishes in every way that you ask me to. " )
( train_hindifullmale_00111 " In the evening, the sage initiated the rituals and formally took the swindler as his disciple. " )
( train_hindifullmale_00112 " The swindler in return proved himself an obedient disciple. " )
( train_hindifullmale_00113 " He messaged his hands and feet, washed his feet and helped him with all the rituals along with cleaning the temple. " )
( train_hindifullmale_00114 " Although the sage was happy with his disciple, the swindler could not gain enough confidence for the sage to part with his bag when he was around. " )
( train_hindifullmale_00115 " As days passed by, the swindler started getting frustrated, " )
( train_hindifullmale_00116 " He does not trust me enough to leave the bag with me. " )
( train_hindifullmale_00117 " I can gain access to the bag if I kill him with a knife or feed him with poison. " )
( train_hindifullmale_00118 " When he was thinking all this, the swindler saw a young boy visit the sage. " )
( train_hindifullmale_00119 " He was the son of one of the sage's followers. " )
( train_hindifullmale_00120 " He invited the sage, O Guruji, I have come here personally to invite you to our house for the ceremony of sacred thread. " )
( train_hindifullmale_00121 " Please accept the invitation to sanctify the ceremony with your kind presence. " )
( train_hindifullmale_00122 " The sage accepted the invitation, and after some time started off for the town with the swindler. " )
( train_hindifullmale_00123 " On the way, they came across a river, where the sage thought of relieving himself. " )
( train_hindifullmale_00124 " He folded the bagful of money in his robe. " )
( train_hindifullmale_00125 " He asked his disciple to look after it, My child, Look after the robe until I return. " )
( train_hindifullmale_00126 " This was the opportunity that the swindler was seeking all the while. " )
( train_hindifullmale_00127 " As soon as the sage went behind the bushes, the swindler ran away with the bagful of money. " )
( train_hindifullmale_00128 " When the sage returned, he did not find the disciple around but found his robe lying on the ground. " )
( train_hindifullmale_00129 " Shocked and anxious, he peered inside only to find his bag of money was gone. " )
( train_hindifullmale_00130 " At once he knew what had happened, and began to shout, Oh! Where are you, you rascal. You have robbed me. " )
( train_hindifullmale_00131 " The sage then started trailing the swindler's footsteps, but he reached town. " )
( train_hindifullmale_00132 " He knew he will not be able to catch hold of him. " )
( train_hindifullmale_00133 " He stayed the night in town to return empty-handed to his temple next morning. " )
( train_hindifullmale_00134 " The wise indeed say, Do not be taken in by the sweet words of a swindler. " )
( train_hindifullmale_00135 " One day while a sage was going through a jungle, he saw two golden rams fighting each other. " )
( train_hindifullmale_00136 " Even though both were wounded, and blood was oozing out from their heads and bodies, they did not stop fighting and rammed at each other. " )
( train_hindifullmale_00137 " At the same time, a hungry jackal was passing by. " )
( train_hindifullmale_00138 " When he saw all the blood, he started licking the blood from the ground without caring for the fighting rams. " )
( train_hindifullmale_00139 " Watching all this, the sage thought to himself, This jackal is a fool as it has become greedy by the smell of blood. " )
( train_hindifullmale_00140 " If he comes between the fighting rams, it will get rammed and get hurt himself. " )
( train_hindifullmale_00141 " No sooner had the sage thought of it, the jackal craving for more blood came nearer to the fighting rams, and got caught in the middle of their fight. " )
( train_hindifullmale_00142 " Both the rams rammed into him by mistake. " )
( train_hindifullmale_00143 " He got hit on his head, and fell down because he was severely wounded. " )
( train_hindifullmale_00144 " The wise indeed say, Do not close your eyes to the impending danger due to greed. " )
( train_hindifullmale_00145 " There was a big banyan tree, where two crows - husband and wife, had prepared a nice nest and made it their home. " )
( train_hindifullmale_00146 " In the hollow of the same tree, lived a black cobra. " )
( train_hindifullmale_00147 " The crows had a problem because the black cobra would climb up the tree and eat the newborns, whenever the female crow hatched her eggs. " )
( train_hindifullmale_00148 " They could do nothing to save them. " )
( train_hindifullmale_00149 " The crows went to a jackal, who lived in a nearby banyan tree, to seek his advice. " )
( train_hindifullmale_00150 " They narrated everything to him and requested his advice for them to get rid of their problem. " )
( train_hindifullmale_00151 " They said, O Friend, It has become dangerous to live here. " )
( train_hindifullmale_00152 " Please tell us how we can protect our children from being eaten up by the wicked black cobra. " )
( train_hindifullmale_00153 " The jackal replied, Please don't give up. Even powerful enemies can be overcome with the use of wit. " )
( train_hindifullmale_00154 " On hearing this, the crows requested, O Friend, please tell us how we can overcome and destroy this wicked cobra. " )
( train_hindifullmale_00155 " The jackal told them a plan, Fly into the capital of the kingdom, not far from here. " )
( train_hindifullmale_00156 " Visit the house of someone who is wealthy and careless at the same time. " )
( train_hindifullmale_00157 " Notice if something of value is lying around. " )
( train_hindifullmale_00158 " If you find so, pick it up when the servants are watching you. " )
( train_hindifullmale_00159 " He continued, You will need to fly slowly so that the servants can follow you. Return back to your tree and drop it in the hollow of the tree where the cobra lives. When the servants reach, they will kill the cobra when they see it. " )
( train_hindifullmale_00160 " The crows decided to follow the jackal's advice and flew off immediately according to his plan. " )
( train_hindifullmale_00161 " As they flew above the capital, the female crow noticed wealthy women swimming in a lake. " )
( train_hindifullmale_00162 " They had left gold and pearl necklaces on the banks of the lake, which were guarded by royal servants. " )
( train_hindifullmale_00163 " At once the female crow swooped down, and picked up a big necklace in her beak, and started flying slowly. " )
( train_hindifullmale_00164 " When the royal servants noticed her, they picked up sticks and stones, and started throwing at her, and ran to chase her. " )
( train_hindifullmale_00165 " As planned, she dropped the necklace in front of the hollow of the tree, where the black cobra was asleep. " )
( train_hindifullmale_00166 " She sat on one of the branches for the royal servants to notice. " )
( train_hindifullmale_00167 " When the royal servants arrived, the black cobra came out of the hollow of the tree to see what all the noise was about. " )
( train_hindifullmale_00168 " The black cobra confronted the king's servants with swelling hood, but the servants attacked the cobra with sticks and stones to recover the necklace. " )
( train_hindifullmale_00169 " They killed the wicked cobra, and returned with the necklace. " )
( train_hindifullmale_00170 " And the crows, having gotten rid of the cobra, lived happily. " )
( train_hindifullmale_00171 " The wise indeed say, Even a very powerful enemy can be destroyed through deceit. " )
( train_hindifullmale_00172 " A heron lived near a big lake, which was full of fishes and other water creatures. " )
( train_hindifullmale_00173 " The heron had grown so old, that he could not catch fishes from the lake anymore. " )
( train_hindifullmale_00174 " He became lean and weak with every passing day due to lack of food. " )
( train_hindifullmale_00175 " Unable to bear the hunger anymore, he hit upon a plan. " )
( train_hindifullmale_00176 " As planned, he sat at the edge of the lake for everybody to see, and began crying. " )
( train_hindifullmale_00177 " On seeing this, a crab took pity on him and went near, Uncle, What is the matter? Why are you crying instead to catching fishes? " )
( train_hindifullmale_00178 " Continuing to pretend, the heron replied, My child, I would not touch any fish anymore. I have decided to renounce all worldly matters, and vowed to undertake a fast unto death. " )
( train_hindifullmale_00179 " The crab asked, If you have indeed renounced worldly matters, why is it that you cry? " )
( train_hindifullmale_00180 " The heron explained, My child, I have been in this lake from my birth. I have grown here. " )
( train_hindifullmale_00181 " And now that I have grown so old that I hear that this lake will dry up as there will be no rains for the next twelve years. " )
( train_hindifullmale_00182 " The crab was surprised to hear this, Uncle, please tell me if it is true. Please tell me where you have heard such thing. " )
( train_hindifullmale_00183 " The heron replied, I have heard the news from a wise astrologer that there will be no rains for the next twelve years. " )
( train_hindifullmale_00184 " You see, there is already not much water in the lake. " )
( train_hindifullmale_00185 " And very soon, due to lack of rains, the lake will dry up completely very soon. " )
( train_hindifullmale_00186 " The crab was taken aback by the news of what is to befall on them, and went to tell this to the other water creatures. " )
( train_hindifullmale_00187 " On hearing this piece of news, everybody started to panic. " )
( train_hindifullmale_00188 " They believed the heron, as he was not trying to catch any fish at all. " )
( train_hindifullmale_00189 " So, they met the heron to seek advice, Please guide us to save us from this disaster " )
( train_hindifullmale_00190 " The heron said, There is indeed a lake not far from here. It is full of water, and beautifully covered with lotus flowers. " )
( train_hindifullmale_00191 " There is so much water in the lake, that it would not dry even if it did not rain for twenty four years. " )
( train_hindifullmale_00192 " I can take you there, if you can ride on my back. " )
( train_hindifullmale_00193 " He had already gained their confidence. " )
( train_hindifullmale_00194 " So, they gathered around him and requested to carry them one at a time to the other lake and save them. " )
( train_hindifullmale_00195 " The wicked heron had succeeded in his plan. " )
( train_hindifullmale_00196 " Every day, he would carry on of them on his back pretending to take them to the other lake. " )
( train_hindifullmale_00197 " After flying a little away from the lake, he would smash them against a rock and eat them up. " )
( train_hindifullmale_00198 " He would then return after some time to the lake and relate false messages how they are happy in the other lake. " )
( train_hindifullmale_00199 " This happened for many days, when the crab said to the heron, Uncle, you take others to the lake but it is me who is your first friend. " )
( train_hindifullmale_00200 " Please take me to the other lake to save my life. " )
( train_hindifullmale_00201 " The heron was happy to hear this. He thought to himself, Having a fish everyday has become monotonous. It is good that I will get to eat a crab today, for a change. " )
( train_hindifullmale_00202 " Having thus decided, the heron started carrying the crab to the same rock. " )
( train_hindifullmale_00203 " The crab looked down from above and saw the heap of bones and skeletons. " )
( train_hindifullmale_00204 " At once, the crab understood what the heron was up to. " )
( train_hindifullmale_00205 " He remained calm, and said to the heron, Uncle, the lake seems far and I am quite heavy. " )
( train_hindifullmale_00206 " You must be getting tired, let us stop for some rest. " )
( train_hindifullmale_00207 " The heron was confident that there was no way the crab can escape from him in the sky. " )
( train_hindifullmale_00208 " The heron replied, There is no lake for real. " )
( train_hindifullmale_00209 " This trip is for my own meal. " )
( train_hindifullmale_00210 " As I do every day, I will smash you against a rock and make a meal out of you. " )
( train_hindifullmale_00211 " When the heron confessed the truth, the crab got hold of the heron's neck with its strong claws, and strangled him to death. " )
( train_hindifullmale_00212 " The crab laughed at himself that he had saved himself and the other water creatures from the trick played by the heron. " )
( train_hindifullmale_00213 " He dragged the heron back to the lake. " )
( train_hindifullmale_00214 " The other water creatures in the lake were surprised to see him back. " )
( train_hindifullmale_00215 " They became curious, and asked all sort of questions. " )
( train_hindifullmale_00216 " The crab laughed and replied, We were being made fools! The heron was an imposter and what he told about the lake drying up was all false. " )
( train_hindifullmale_00217 " He was taking one of us every day for his meal in a rock not far from here. " )
( train_hindifullmale_00218 " He proudly said, I understood what he was up to, and have killed the trickster. " )
( train_hindifullmale_00219 " There is no need to worry, for we are safe in this lake. " )
( train_hindifullmale_00220 " It is not going to dry up at all. " )
( train_hindifullmale_00221 " The wise indeed say, When things go wrong, use your wit to overcome the situation. " )
( train_hindifullmale_00222 " Mandavisarpini was a white flea. " )
( train_hindifullmale_00223 " She lived in the folds of the exquisite white silk sheet that covered the bed of a king in a certain country. " )
( train_hindifullmale_00224 " She fed on the king's blood without anybody noticing, and was happy to spend her days. " )
( train_hindifullmale_00225 " One day, a bug managed to enter the beautifully decorated bedroom of the king. " )
( train_hindifullmale_00226 " When the flea saw him, she warned, O Bug, what are you doing in the king's bedroom. Leave at once before you get caught! " )
( train_hindifullmale_00227 " The bug replied, Madam, even if I were a good-for-nothing bug, that is no way to treat a guest. " )
( train_hindifullmale_00228 " One should welcome a guest with humble words, sweet behaviour and offer refreshments. " )
( train_hindifullmale_00229 " The bug continued, I have fed myself with all types of blood, but never have I had the pleasure of the blood of a king. " )
( train_hindifullmale_00230 " It must be very sweet, for the king eats the choicest of food. " )
( train_hindifullmale_00231 " I would love to taste the king's blood, if you permit. " )
( train_hindifullmale_00232 " The flea was taken aback, O Bug, you have a nasty bite, like a sharp needle. " )
( train_hindifullmale_00233 " Besides, I feed on the king's blood only when he is deep into his sleep. " )
( train_hindifullmale_00234 " I can permit you to feed on the king's blood only if you promise to wait till he is asleep. " )
( train_hindifullmale_00235 " The bug agreed, I promise to wait till the king is asleep, and only after you have fed yourself, will I feed myself on his blood. " )
( train_hindifullmale_00236 " Soon after they decided on such terms, the king came to his bedroom and lay down to sleep. " )
( train_hindifullmale_00237 " The bug could not control himself, and decided to take a tiny bite of the king, without waiting. " )
( train_hindifullmale_00238 " As the king was yet to fall asleep, he jumped at the sharp bite of the bug. " )
( train_hindifullmale_00239 " The king shouted at his servants, Hey, there is something in my bed that has bitten me. " )
( train_hindifullmale_00240 " Look for it, as I have already been bitten. " )
( train_hindifullmale_00241 " On hearing this, the bug quickly hid himself in a corner of the bed, before the servants could start searching for him. " )
( train_hindifullmale_00242 " However, the servants scrutinized the entire bed, sheet by sheet, and found the flea between the folds. " )
( train_hindifullmale_00243 " They killed her at once, and the king went to sleep without anymore worries. " )
( train_hindifullmale_00244 " The wise indeed say, The false promises of friends as well as strangers have no value. You end up paying for it. " )
( train_hindifullmale_00245 " There was once a jungle that was ruled by a lion called Madotkata, who had a leopard, a jackal and a crow at his service, along with other animals. " )
( train_hindifullmale_00246 " As they did regularly, they were wandering about the jungle one day, when the lion saw a camel at a distance. " )
( train_hindifullmale_00247 " This camel had separated from its caravan and was feeding itself on the green grass of the jungle. " )
( train_hindifullmale_00248 " The lion took a fancy on this animal that he had not seen before, Let us go and ask this extraordinary animal, where he comes from. " )
( train_hindifullmale_00249 " The crow, who flies to far-off places was aware and replied, Master, it is called a camel and this animal lives in villages. " )
( train_hindifullmale_00250 " The flesh of this animal tastes good, let us kill it and eat it. " )
( train_hindifullmale_00251 " But the lion disagreed, He does not belong to the jungle, so he is our guest. I will not kill it. " )
( train_hindifullmale_00252 " Please go and assure him that no harm will be done, and bring him to me. " )
( train_hindifullmale_00253 " As per the lion's instruction, they went to the camel and assured him that they were to bring it to the lion. " )
( train_hindifullmale_00254 " They won its confidence, and they brought the camel to the lion. " )
( train_hindifullmale_00255 " The camel stood before the lion and bowed. " )
( train_hindifullmale_00256 " He also narrated how he had gotten separated from his caravan and how he had reached the jungle. " )
( train_hindifullmale_00257 " On hearing this, the lion said, Oh Camel, if you return to the village you will be made a beast to carry burden again. " )
( train_hindifullmale_00258 " Stay in the jungle under my kingdom instead. " )
( train_hindifullmale_00259 " You can feast on the abundant green grass of the jungle without any fear. " )
( train_hindifullmale_00260 " The camel accepted the offer, and they began to live together in peace. " )
( train_hindifullmale_00261 " Later one day, the lion got severely wounded in a fight with a mad elephant. " )
( train_hindifullmale_00262 " Such were his injuries that he could not take a few steps, let alone go out of his for hunting. " )
( train_hindifullmale_00263 " Due to lack of food, the lion became weaker. " )
( train_hindifullmale_00264 " The animals who served him were also starving since they were dependent on the lion for their food. " )
( train_hindifullmale_00265 " When the lion could not bear anymore, he called them and said, Go and find any animal that I can prey upon even in my weak condition. " )
( train_hindifullmale_00266 " This way I can provide food for you, and also for myself. " )
( train_hindifullmale_00267 " All the animals wandered about the jungle without any success to find such an animal. " )
( train_hindifullmale_00268 " On their way back, the jackal had a plan. " )
( train_hindifullmale_00269 " He said to the crow, There is no point wandering about the jungle when the food is right in front of us. " )
( train_hindifullmale_00270 " The camel can provide us with the food for all of us for a long time. " )
( train_hindifullmale_00271 " The crow replied, Indeed, what you say is correct. " )
( train_hindifullmale_00272 " But the master has assured the camel of his safety under his rule. He will refuse to kill him. " )
( train_hindifullmale_00273 " The jackal said, Leave that to me. " )
( train_hindifullmale_00274 " I will influence the master in a manner that he will agree to feast on the camel. " )
( train_hindifullmale_00275 " You wait till I return after a discussion with the lion. " )
( train_hindifullmale_00276 " The jackal met the lion and said, Master, we have been looking all around the jungle but could not find an animal for you. " )
( train_hindifullmale_00277 " All of us have not had food for so long that we can hardly walk properly. " )
( train_hindifullmale_00278 " Under this circumstance, if you agree to kill the camel, his flesh can provide food for all of us. " )
( train_hindifullmale_00279 " The lion disagreed, Shame on you! How can I kill the camel when he has my assurance that his life will be safe under my kingdom. " )
( train_hindifullmale_00280 " It is a sin to think likewise. " )
( train_hindifullmale_00281 " But the jackal continued, Master, it would indeed be a sin to kill him after you have given him the assurance of his safety. " )
( train_hindifullmale_00282 " But if he offers himself as your food by himself, it would then not be a sin to kill him and accept his offer. " )
( train_hindifullmale_00283 " The jackal continued, What good are we, if we cannot be of our master's service in his time of need. " )
( train_hindifullmale_00284 " Please kill one of us for yourself, and the others to save the rest of us from dying of hunger. " )
( train_hindifullmale_00285 " The lion failed to justify the jackal and said, Please do what you think would be in the best for all of us. " )
( train_hindifullmale_00286 " After this, the jackal returned to the other animals and declared, Our master is sick and weak. " )
( train_hindifullmale_00287 " If something happened to him, there would not be anyone to protect us. " )
( train_hindifullmale_00288 " We have failed to get any animal after wandering throughout the jungle. " )
( train_hindifullmale_00289 " The only way now to repay our debts to our master would be to offer ourselves to him. " )
( train_hindifullmale_00290 " This way the rest of us would be saved from dying of hunger too. " )
( train_hindifullmale_00291 " As planned, all of them stood before the lion and bowed. " )
( train_hindifullmale_00292 " They informed the lion that they did not succeed to find any animal for their food. " )
( train_hindifullmale_00293 " The crow said, Master, we could not find an appropriate animal for your food. " )
( train_hindifullmale_00294 " So, I offer myself. Please eat me to save yourself from hunger. " )
( train_hindifullmale_00295 " The jackal interrupted, You are too small to provide flesh for the master. " )
( train_hindifullmale_00296 " Even if he agrees your offer, it will not be enough for his survival. " )
( train_hindifullmale_00297 " Indeed, you have proven your devotion and by offering yourself, you have already freed yourself from the debts of the master. " )
( train_hindifullmale_00298 " He turned to the lion and said, Please accept my offer instead. " )
( train_hindifullmale_00299 " The jackal stood humbly before the lion, Master, please eat me to save yourself from hunger. " )
( train_hindifullmale_00300 " If you accept my sacrifice, I will be honoured with a place in heaven. " )
( train_hindifullmale_00301 " On hearing this, the lion shook his head in refusal. " )
( train_hindifullmale_00302 " This way, the other animals started offering themselves, but the lion kept refusing to accept their offer. " )
( train_hindifullmale_00303 " The camel who was observing all this thought, All of them speak beautifully about offering themselves, but the master refuses to kill any of them. " )
( train_hindifullmale_00304 " I shall seek to impress the master in a similar fashion. " )
( train_hindifullmale_00305 " Thinking such, the camel said to the other animals, You have offered yourself, but the master cannot eat you because all of you are carnivores and belong to the same category as the lion himself. " )
( train_hindifullmale_00306 " Stand by, for I shall offer myself. " )
( train_hindifullmale_00307 " With this, the camel came forward and bowed before the lion. " )
( train_hindifullmale_00308 " He said, Master, you need not kill any of these animals. Please eat me instead. " )
( train_hindifullmale_00309 " I offer myself in return to your debts. " )
( train_hindifullmale_00310 " I shall find my way to the heaven, if you may please accept my offer. " )
( train_hindifullmale_00311 " No sooner had he made the offer, the other animals cheered. " )
( train_hindifullmale_00312 " Having already been influenced by the jackal, the lion jumped on him. " )
( train_hindifullmale_00313 " He was killed, and eaten by all the animals together. " )
( train_hindifullmale_00314 " The wise indeed say, Always be on guard when you are in the company of wicked people. Do not be taken in by their sweet words. " )
( train_hindifullmale_00315 " A pair of Tittibha birds, husband and wife lived on seashore. " )
( train_hindifullmale_00316 " The female Tittibha bird was expecting to lay eggs and raise a family. " )
( train_hindifullmale_00317 " When the time to lay eggs came, she asked her husband to look for a safe place to lay her eggs. " )
( train_hindifullmale_00318 " My dear, please look for some good and safe place for me to lay eggs as it is almost time for me to lay the them. " )
( train_hindifullmale_00319 " But the male Tittibha bird said, Dearest, where in the world could be a better place than this seashore? Please lay your eggs here. " )
