( train_hindifullmale_00076 " यह कोई दूसरा न होने जैसा व्यक्ति, एक उस्ताद हैं, जो प्रेम में पगे हुए हैं " )
( train_hindifullmale_00077 " उन्हें काशी से, बेपनाह मुहब्बत है " )
( train_hindifullmale_00078 " वे शहनाई को, अपनी प्रस्तुति का एक वाद्य यन्त्र नहीं मानते, बल्कि, उसे सखी, और महबूबा कहते हैं " )
( train_hindifullmale_00079 " अपनी पत्नी के गुजर जाने के बाद से, उनकी यह महबूबा ही, उनके सिरहाने बिस्तर पर, साथ सोती है, और अपने प्रेमी को दो एक क्षण, खुद की खुशी, बटोरने का बहाना देती है " )
( train_hindifullmale_00080 " वे आज भी, बचपन में कचौड़ी खिलाने वाली, कुलसुम को, पूरी व्यग्रता से याद करते हैं " )
( train_hindifullmale_00081 " अपने बड़े भाई, शम्सुद्दीन का जब भी ज़िक्र करते हैं, भीतर का जज़्बात, दोनों आँखों की कोरों में, पानी बनकर ठहर जाता है " )
( train_hindifullmale_00082 " हड़हा सराय से अलग वे कहीं जाना नहीं चाहते, फिर वो लाहौर हो, या लन्दन, कोई फ़र्क नहीं पड़ता " )
( train_hindifullmale_00083 " अपने भरे पूरे कुनबे के साथ रहना, और पाँचों वक्त की नमाज़ में संगीत की शुद्धता को मिला देना, उन्हें बखूबी आता है " )
( train_hindifullmale_00084 " गंगा के पानी के लिये, उनकी श्रद्धा देखते बनती है " )
( train_hindifullmale_00085 " देश में, जब भी कोई फ़साद होता है, तो हर एक से उस्ताद कहने लगते हैं, कि भैया, गंगा के पानी को छू लो, और सुरीले बन जाओ, फिर लड़ नहीं पाओगे " )
( train_hindifullmale_00086 " वे प्रेम को इतने नज़दीक से महसूस करते हैं, कि प्रेम का वितान रचने वाले, रागों के पीछे पगलाये से घूमते हैं " )
( train_hindifullmale_00087 " अपने कमरे में जब बैठते हैं, तब ऊपर आसमान की ओर ताकना, उनकी फ़ितरत में शामिल है " )
( train_hindifullmale_00088 " लगता है, उनकी शहनाई के सात, सुरों ने ही, ऊपर सात आसमान रचा है " )
( train_hindifullmale_00089 " खुदा और सुर, संगीत और अज़ान, जैसे उनके शरीर का पानी, और रूह है " )
( train_hindifullmale_00090 " उनका पूरा शरीर, और व्यक्तित्व ही, जैसे लय का बागीचा है, जिसे उन्होंने, ढेरों घरानों से, अच्छे अच्छे फूल तोड़कर, सजाया हुआ है " )
( train_hindifullmale_00091 " इस बागीचे में आप शुरू से अन्त तक घूम आइये, तो दुनिया भर की सुन्दर चीज़ों के साथ, एक अनन्यता महसूस करेंगें " )
( train_hindifullmale_00092 " कुल मिलाकर, किस्सा कोताह, यह कि, बिस्मिल्ला खान, सिर्फ़ एक कलाकार नहीं हैं, वह मानवीय गरिमा की सबसे सरलतम अभि व्यक्ति हैं " )
( train_hindifullmale_00093 " उनके साथ होने में, हमें अपने को, थोड़ा बड़ा करने में, मदद मिलती है " )
( train_hindifullmale_00094 " आधा गाँव उपन्यास की पहली पंक्ति है " )
( train_hindifullmale_00095 " गाज़ीपुर के पुराने क़िले में, अब एक स्कूल है, जहां, गंगा की लहरों की आवाज़ तो आती है, लेकिन, इतिहास के गुनगुनाने, या ठंडी सांसें, लेने की आवाज़, नहीं आती " )
( train_hindifullmale_00096 " अजीब सी पंक्ति नहीं है, गंगा की लहरें, जितनी मूर्त और यथार्थ हैं, इतिहास, उतना ही अमूर्त " )
( train_hindifullmale_00097 " गंगा की लहरों का क्या कोई इतिहास नहीं, बिलाशक है, राही मासूम रज़ा, तीसरी ही पंक्ति में बता देते हैं " )
( train_hindifullmale_00098 " गंदले पानी की इन महान धाराओं को, न जाने, कितनी कहानियाँ याद होंगी " )
( train_hindifullmale_00099 " इस्लाम और अन्य किसी भी धार्मिक अस्मिता के संदर्भ में, यह देखा जा सकता है कि, वे इलाकाई आधार पर बदलती रहती हैं, और दूसरे, उनके भीतर के कई द्वंद देखे जा सकते हैं " )
( train_hindifullmale_00100 " राष्ट्रवाद सामुदायिक पहचान की तलाश में, आसानी से धर्म की ओर मुड़ता है " )
( train_hindifullmale_00101 " राही मासूम रज़ा, उस सांस्कृतिक पहचान को तलाशने का प्रयास करते हैं, जो ज़मीन से उपजी है, धर्म से नहीं " )
( train_hindifullmale_00102 " लौंडा ठिठोली और हँसी कर रहा था, तो फुन्नन मियाँ ने उठकर, एक ऐसा तमाचा मारा, कि उस्ताद जी के बायें की गमक दब गई " )
( train_hindifullmale_00103 " महफ़िल में सन्नाटा छा गया " )
( train_hindifullmale_00104 " तब फुन्नन मियाँ, शांति से कहते हैं, वह गालिब की गज़ल गा रही थी " )
( train_hindifullmale_00105 " इसके बाद, खान साहब को, लाख समझाया जाता है, कि फुन्नन मियाँ का थप्पड, उस लौंडे के मुँह पर नहीं पडा था " )
( train_hindifullmale_00106 " शायद उसे, गांधी जी से अधिक, इस टोपी की ज़रूरत थी, जिसकी वजह से, सरकारी लोग, उससे डरने लगे थे " )
( train_hindifullmale_00107 " वह कोई काम नहीं करता था, और आराम से था " )
( train_hindifullmale_00108 " पहले, वह दिन रात काम किया करता था, और बेआराम था " )
( train_hindifullmale_00109 " अब वह, एक लीडर था " )
( train_hindifullmale_00110 " गंगौली में तो, कभी कोई अंग्रेज़ देखा नहीं गया " )
( train_hindifullmale_00111 " वहाँ जब, राष्ट्रवादी आन्दोलन की लहर आई, तो लोग, आज़ादी के ख़याल से नहीं, अपने अपने, और बहुत वाजिब कारणों से उससे जुड़े " )
( train_hindifullmale_00112 " भारत छोडो आन्दोलन के आसपास भीड़, थाने को घेर लेती है " )
( train_hindifullmale_00113 " इस मज़मे में, ऐसे लोग कम थे, जिन्हें, हिन्दुस्तान छोड़ दो के नारे की खबर रही हो " )
( train_hindifullmale_00114 " उनमें, ऐसे लोग भी नहीं थे, जिन्हें, आज़ादी का महफ़ूम पता हो " )
( train_hindifullmale_00115 " गोदान, छत्तीस में आया था, लेकिन, चूंकि रायसाहब, कांग्रेस की मेम्बरी में, जेल भी हो आए थे " )
( train_hindifullmale_00116 " इसलिए, सैंतालीस के बाद भी, उनकी रियासत, बदले रूप में चलती रही होगी, ऐसा हम मान सकतें हैं " )
( train_hindifullmale_00117 " फुन्नन मियाँ, इसे झेल नहीं पाते, और बीच तकरीर में, खड़े हो जाते हैं " )
( train_hindifullmale_00118 " उनकी वह गूँजती आवाज़, इस उपन्यास से बाहर निकलकर आती है " )
( train_hindifullmale_00119 " फुन्नन मियाँ का लड़का, बहादुरी से लड़ते लड़ते हुए, काम आ गया, तो इसमें कौन सी ताज्जुब की बात है " )
( train_hindifullmale_00120 " गुलज़ार की स्मृति दंश की यह कविताएँ, दरअसल, उनकी भाषा में, भरोसा करने की वजह से ही, लिखी गयी हैं " )
( train_hindifullmale_00121 " वे चाहते तो, आसानी से, ढेरों कविताओं को, किसी फ़िल्म की पटकथा की शक्ल देकर, चित्रित कर सकते थे " )
( train_hindifullmale_00122 " इस बात से, गुलज़ार का कहानीकार भी, गहराई से भीगा हुआ है " )
( train_hindifullmale_00123 " उनकी गज़लें भी, इस बात से, अछूती नहीं हैं " )
( train_hindifullmale_00124 " कुछ गज़लों की पंक्तियाँ, इसी सन्दर्भ में, ध्यान देने योग्य हैं " )
( train_hindifullmale_00125 " वे अपने आरम्भिक जीवन की, नितान्त सहज, और आत्मीय चीज़ों को, शायरी के परिवार का सदस्य बनाते हैं " )
( train_hindifullmale_00126 " यह सब मिलकर, गुलज़ार की कविता, और शायरी का, आनन्दलोक गढ़ती हैं " )
( train_hindifullmale_00127 " इन बिम्बों के द्वारा, वे बेहद मामूली सी लगती बात में भी, जीवन का एक बड़ा फ़ल सफ़ा दर्ज करते हैं " )
( train_hindifullmale_00128 " इस अर्थ में वे, हिन्दी और उर्दू की, मिलनभूमि पर खड़े हुए, अकेले ऐसे लोकधर्मी शायर हैं " )
( train_hindifullmale_00129 " एक अनूठे ढंग की रूमानियत, और बेगानेपन के मिश्रण के बावजूद, गुलज़ार की कविताएँ, साधारण आदमी के संवाद में, अपनी पहचान ढूँढ़ती हैं " )
( train_hindifullmale_00130 " एक हद तक, हम यह आसानी से कह सकते हैं कि, निहायत साधारण जीवन जीने वाले समाज की चौखट पर जाकर, गुलज़ार की कविता, अपना शिखर पाती है " )
( train_hindifullmale_00131 " यह अपनत्व, और उत्कर्ष, गुलज़ार की पूरी ज़िदगी, और उनके अनेक अन्य कार्यों में, आसानी से, लक्षित हो जा सकती है " )
( train_hindifullmale_00132 " यह सारे तथ्य मिलकर, गुलज़ार की कविता का, ऐसा करिश्माई स्थापत्य रचते हैं, जिसका कोई दूसरा विकल्प, जल्दी ढूँढ़े नहीं मिलता " )
( train_hindifullmale_00133 " तो कभी बनारस में, गंगा की घाट पर, कबीरी ठाठ ओढ़े हुए, नज़र आती है " )
( train_hindifullmale_00134 " कभी ये नज़्में, सूफ़ी कवियों की बिरादरी में, बैठे हुए, उदासी का रंग ढूँढती हैं " )
( train_hindifullmale_00135 " गुलज़ार की कविता की कई परतें हैं, और उन परतों के बीच में, जीवन, और उसकी विसंगतियों की अनगिनत रंगते हैं " )
( train_hindifullmale_00136 " हम इन नज़्मों की परतों को, एक एक कर, अलग करते चलते हैं " )
( train_hindifullmale_00137 " इस शायर का अपना फ़ल सफ़ा, पूरी रूमानियत, और जज़्बात के साथ खिलता जाता है " )
( train_hindifullmale_00138 " अनगिनत नज़्मों, कविताओं, और ग़ज़लों की दुनिया है, गुलज़ार के यहाँ, जो अपना सूफ़ियाना रंग लिये हुए, शायर का जीवन दर्शन, व्यक्त करती हैं " )
( train_hindifullmale_00139 " इस अभिव्यक्ति में जहाँ, एक ओर हमें, कवि के अन्तर्मन की महीन बुनावट की जानकारी मिलती है " )
( train_hindifullmale_00140 " वहां दूसरी ओर, सूफ़ियाना रंगत लिये हुए, लगभग, निर्गुण कवियों की बोली बानी के करीब पहुँचने वाली, उनकी आवाज़, या कविता का स्थायी फक्कड़ स्वभाव, हमें एकबारगी उदासी में, तब्दील होता हुआ, नज़र आता है " )
( train_hindifullmale_00141 " इन नज़्मों की सबसे बड़ी ताकत बनकर, हमारे सामने आता है " )
( train_hindifullmale_00142 " ज़ाहिर है, इस तरह की कविता में, दुख, और उदासी, उस तरह से अपना आश्रय पाते हैं " )
( train_hindifullmale_00143 " जिस तरह, निर्गुण पदों, और सूफ़ियाना कलामों में, प्रेम, व आत्मीय क्षण, पीड़ा का रूप धरकर, अपनी परिभाषा गढ़ते हैं " )
( train_hindifullmale_00144 " यह अकारण नहीं है, कि गुलज़ार के लिखे, फ़िल्म गीत भी, इसी कारण, अपना संवेदात्मक उत्कर्ष, गहरी मार्मिकता में पाते हैं " )
( train_hindifullmale_00145 " एक दो गीतों के उदाहरण से, यह मार्मिकता, समझी जा सकती है " )
( train_hindifullmale_00146 " एक हद तक, काव्य रूढ़ि की तरह, जिस साहित्यशास्त्र में, हम मोटिफ़ के तौर पर, जानते हैं " )
( train_hindifullmale_00147 " वह चाँद की उपस्थिति है " )
( train_hindifullmale_00148 " वह अकेले में ही कभी, पूरा का पूरा दृश्य बनता है, या किसी नज़्म में, अपने प्रवेश के साथ, सारी दृश्यावली को, एक विशिष्ट किस्म का, गुलज़ारटैप बना देता है " )
( train_hindifullmale_00149 " एक तरह से चाँद, उनका सर्वप्रिय प्रत्यय है, जिस पर, वे अपने से भी ज़्यादा भरोसा करते हैं " )
( train_hindifullmale_00150 " इस बिम्ब को लेकर, उनका आग्रह इतना गाढ़ा, और मुखर है, कि एकाक, यह विश्वास करना मुश्किल हो जाता है, कि बाकी के अन्य सारे प्राकृतिक बिम्ब, उनके शायर के लिए, कुछ कम महत्त्व के हैं " )
( train_hindifullmale_00151 " हालाँकि, यह गुलज़ार ही हैं, जिनके यहाँ, सर्वाधिक प्राकृतिक प्रतीकों की, भरमार रही है " )
( train_hindifullmale_00152 " फिर वह, सूरज, तारे, पहाड़, बारिश, पतझड़, दिन रात, शाम, नदी, बर्फ़, समुद्र, धुंध, हवा, कुछ भी हो सकती है " )
( train_hindifullmale_00153 " मगर, चाँद शायद अकेला ही ऐसा, वज़नी, व अर्थवान प्रतीक है, जो उनके साहित्य के रसायन को, और गाढ़ा बनाता है " )
( train_hindifullmale_00154 " आप उनकी ग़ज़लें लें, या कोई कविता, किसी गीत को टटोलें, या त्रिवेणियों की छोटी छोटी सार्थक उपस्थितियाँ, सभी जगह, चन्द्रमा पर आस्था, गहरायी ही है " )
( train_hindifullmale_00155 " गुलज़ार का, बुखार की हद तक पहुँचा हुआ, यह चाँद प्रेम, उनके फ़िल्मी गीतों में भी, कुछ बहुत नये ढंग के दृश्य ले आया है " )
( train_hindifullmale_00156 " जैसे, बिम्ब और प्रतीकों, खासकर, प्राकृतिक रूपकों से सादृश्य रचने में, महारत पाये हुए गुलज़ार के यहाँ, एक अजीब बात " )
( train_hindifullmale_00157 " एक तरीके से, रूढ़िगत अर्थों में, गुलज़ार ऐसे क्षण, उर्दू शायरी की उसी परम्परा का अनुगमन करते, नज़र आते हैं " )
( train_hindifullmale_00158 " हज़ार सालों से, अनगिनत नज़्में, अपने दर्द व तड़प को, तफ़सील से बयाँ करने में, लिखी गयी हैं " )
( train_hindifullmale_00159 " ज़ाहिर है, उदासी का यह आलम, कविता में ऐश्वर्य, और चकाचौंध रचने की जगह, संवेदना और करुणा से, धार पैदा करता है " )
( train_hindifullmale_00160 " गुलज़ार के रचना कर्म में, विशेषकर उनकी कविता, और गज़लों के सन्दर्भ में, प्रेम, बहुत गरिमा के साथ, प्रतिष्ठित हुआ है " )
( train_hindifullmale_00161 " उनके स्वभाव में जो एक अजीब सा बेगानापन है, संकोच का ठहरा हुआ सा पर्दा है " )
( train_hindifullmale_00162 " यह जानना, दिलचस्प है कि, सूफ़ी कविता, व सूफ़ी संगीत में भी, प्रेम की उपस्थिति लगभग, एक सत्य के रूप में, उजागर होती रही है " )
( train_hindifullmale_00163 " फिर बात जब गुलज़ार की हो रही हो, जो स्वयं अपनी अभिव्यक्ति की सहज छायाएँ, बाबा फ़रीद, कुतुब कुलीशाह, शम्स तबरेज़ी, एवं नानक में ढूँढते हों " )
( train_hindifullmale_00164 " खुद की लिखी नज़मों में, प्रेम का इतना बड़ा वितान रचते हैं, जो अन्यत्र, मुश्किल से मिलता है " )
( train_hindifullmale_00165 " प्रेम में, उस अनसुनी आवाज़ को, जो बोलना नहीं जानती, गुलज़ार, बखूबी सुन पाये हैं " )
( train_hindifullmale_00166 " यह, उनके किरदार की, सबसे बड़ी कैफ़ियत है, कि वे प्रेम में, इन अलक्षित अन्तरालों को, बड़ी शिद्दत से पहचानते हैं " )
( train_hindifullmale_00167 " वरिष्ठ लेखिका, अमृता प्रीतम ने, उनके इसी पक्ष को, बहुत सुन्दर ढंग से पकड़ा, और कहा है " )
( train_hindifullmale_00168 " गुलज़ार, एक बहुत प्यारे शायर हैं, जो अक्षरों के अन्तराल में बसी हुई, ख़ामोशी की अज़मत को जानते हैं " )
( train_hindifullmale_00169 " एक ऐसी ख़ामोशी, जो अक्षरों को पाकर भी, बोलना नहीं जानती " )
( train_hindifullmale_00170 " इसी ख़ामोशी को, साधने के जतन में, उम्र भर लगे रहे गुलज़ार, शायद इन्हीं वजहों से, प्रेम की स्थापना में, उन अन्धेरे दायरों की ओर भी, चले गये हैं " )
( train_hindifullmale_00171 " जहाँ सिर्फ़, एहसास की रोशनी से, उजाला किया जाता है " )
( train_hindifullmale_00172 " वे प्रेम को अपनी कविता में, इतनी पूर्णता बख़्शते हैं, कि उनके लिए फिर यह बात आसान हो जाती है, किस तरह, कायनात और सय्यारों में भटकते हुए, किसी रूह में उतरा जाये " )
( train_hindifullmale_00173 " यह सिद्धस्तता, गुलज़ार की गज़लों का, एक महत्त्वपूर्ण पड़ाव है " )
( train_hindifullmale_00174 " उन्होंने इतने दशकों में, फैले अपने समृद्ध रचनात्मक जीवन में, ढेरों ऐसे सृजन के क्षण जुटाये हैं " )
( train_hindifullmale_00175 " जहाँ प्रेम, कई कई कोणों से, परखा, व सँवारा गया है " )
( train_hindifullmale_00176 " उन्होंने अपना फ़िल्मी कॅरियर, प्रेम गीत को लिखकर शुरू किया था " )
( train_hindifullmale_00177 " वह, विशुद्ध प्रेम में डूबा हुआ गीत था " )
( train_hindifullmale_00178 " बन्दिनी का वह प्रसिद्ध गाना, नायिका कल्याणी के झिझक, और उसकी मनोदशा का, मनोहारी चित्रण था, कि कैसे वह अपने प्रेम में भीगी हुई, चाँदनी रात को, घर के आँगन से बाहर पाँव रख देती है " )
( train_hindifullmale_00179 " वह बरसों बीत जाने के बाद भी, आज उतनी ही नज़ाकत, और बेचैनी के साथ, उनकी रचनात्मक यात्रा में मौजूद है " )
